Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Class
55,0,78,0,16,9,23,63,40,4
56,0,81,0,0,5,25,81,56,4
55,0,95,0,38,2,40,57,16,4
55,0,98,0,50,-4,42,49,6,4
56,1,77,0,18,2,22,59,38,4
55,0,96,0,52,14,41,44,4,4
56,1,81,-6,-10,-5,25,91,66,4
56,2,81,1,-4,0,25,86,62,4
56,0,76,0,-14,4,20,92,72,4
56,0,96,3,50,6,40,47,6,4
55,0,76,0,-14,16,21,92,70,4
55,0,77,-1,10,4,22,67,46,4
56,0,97,0,46,1,41,50,10,4
55,0,78,0,12,8,23,65,42,4
56,0,76,0,-4,30,20,81,62,4
55,0,78,1,24,-30,23,55,32,4
56,0,97,0,52,16,41,46,4,4
55,0,78,0,16,-15,23,63,40,4
56,5,95,0,42,-1,40,54,14,4
55,-3,79,0,16,3,23,63,40,4
56,-1,78,-3,42,-22,22,37,14,4
55,0,92,0,-6,-28,36,99,64,4
55,0,77,0,-24,25,21,103,82,4
56,0,79,-1,8,19,24,72,48,4
56,1,96,0,38,-6,40,57,18,4
55,0,97,0,46,13,41,50,8,4
56,0,77,0,-18,10,21,95,74,4
56,0,96,0,52,-14,40,44,4,4
56,0,96,-4,46,0,40,50,10,4
55,4,77,0,28,0,22,48,26,4
55,0,97,-5,50,12,42,48,6,4
55,0,77,0,10,-18,21,66,46,4
55,0,97,-2,46,-5,42,51,8,4
55,0,95,5,36,-15,40,59,20,4
55,0,77,0,-14,-27,21,92,70,4
55,0,77,0,6,-11,22,72,50,4
56,2,96,-2,52,0,40,44,4,4
55,0,82,0,-40,0,26,123,96,4
56,-3,95,0,42,-3,40,54,14,4
56,0,96,8,52,0,40,44,4,4
55,0,95,0,36,2,40,59,20,4
55,0,81,0,-10,-11,25,91,66,4
56,0,95,0,44,16,40,51,12,4
55,0,95,-1,42,8,40,54,14,4
56,0,77,0,-6,-7,21,85,64,4
56,0,79,4,12,-7,23,66,42,4
55,0,78,0,2,-7,23,75,52,4
55,0,77,-1,10,5,22,67,46,4
55,0,83,0,-28,1,27,111,84,4
55,0,97,0,50,4,42,48,6,4
55,-4,98,0,46,0,42,51,8,4
56,-1,97,0,50,3,41,48,6,4
56,0,97,-3,52,11,41,45,4,4
55,-1,80,0,-4,0,25,85,60,4
55,0,99,0,50,8,43,49,6,4
55,0,81,0,-20,9,26,102,76,4
55,-2,77,0,10,-5,22,67,46,4
56,0,77,0,0,0,21,77,56,4
56,0,79,2,26,-4,23,53,30,4
53,16,96,5,50,0,43,47,4,4
55,0,93,0,18,-16,38,75,38,4
56,-1,79,11,-4,0,23,84,62,4
56,0,95,1,46,0,40,49,10,4
54,-8,74,-21,0,0,20,74,54,4
55,0,93,-6,12,0,37,80,42,4
56,0,79,8,0,0,23,79,56,4
55,0,78,5,10,11,23,68,46,4
55,0,98,0,52,10,42,46,4,4
56,3,98,0,52,0,42,46,4,4
55,0,77,0,38,24,22,39,16,4
55,5,77,0,28,0,22,48,26,4
56,0,79,0,26,-1,23,53,30,4
56,0,77,0,-4,9,21,82,62,4
56,0,92,-4,50,0,36,42,6,4
56,-1,78,-4,26,-8,22,52,30,4
55,0,79,0,26,5,23,53,30,4
55,0,98,-3,42,0,42,57,14,4
55,0,96,1,42,0,41,55,14,4
56,0,77,0,46,1,22,31,10,4
55,0,77,0,-20,13,21,97,76,4
55,0,95,0,46,14,40,49,8,4
55,-4,78,0,16,0,23,63,40,4
55,1,78,-2,42,-10,23,37,14,4
55,0,97,0,44,-15,41,53,12,4
56,0,95,0,50,25,40,46,6,4
55,0,97,3,38,0,41,58,16,4
55,0,97,-4,42,0,42,56,14,4
55,0,77,0,10,9,22,67,46,4
56,5,77,-2,24,0,22,54,32,4
55,0,92,-6,44,0,37,48,12,4
56,0,97,0,50,-3,41,48,6,4
56,0,80,1,0,20,24,80,56,4
55,0,95,1,42,-21,40,54,14,4
55,0,81,-7,-12,-4,26,94,68,4
55,0,78,0,18,16,23,60,38,4
55,0,79,0,12,-12,23,66,42,4
56,0,81,0,-6,-19,25,88,64,4
56,0,76,0,-188,-10453,20,265,244,4
55,0,79,1,20,-16,24,59,34,4
56,0,95,0,50,13,40,46,6,4
55,0,93,0,46,-29,37,46,8,4
56,0,97,-2,52,10,41,45,4,4
55,0,77,0,16,-17,22,62,40,4
56,0,98,6,52,0,42,46,4,4
56,-1,80,-5,20,-19,24,59,36,4
55,0,77,0,28,27,22,49,26,4
56,2,96,0,38,-4,40,57,18,4
56,2,81,0,-4,15,25,86,62,4
55,1,77,0,30,-11,22,46,24,4
55,0,77,3,-22,0,22,101,78,4
56,0,92,6,0,0,36,92,56,4
55,0,93,0,42,-7,37,51,14,4
56,1,96,0,52,-9,40,44,4,4
56,0,91,0,-2,22,35,93,58,4
55,0,79,-2,20,-2,24,59,34,4
55,0,95,3,38,15,40,57,16,4
56,0,95,0,44,-19,40,51,12,4
55,0,83,0,-30,6,27,114,86,4
55,0,77,0,-22,-26,21,100,78,4
56,-1,96,6,42,0,40,55,14,4
55,-2,98,-5,42,0,42,57,14,4
55,0,96,2,50,0,41,47,6,4
55,-4,80,-7,20,-17,25,59,34,4
55,0,79,3,0,0,23,79,56,4
55,0,95,0,46,-15,40,49,8,4
56,0,78,0,8,5,22,70,48,4
55,0,97,0,52,17,41,45,4,4
55,0,78,0,6,30,23,73,50,4
56,0,79,3,-22,0,24,103,80,4
56,0,82,3,-14,-18,26,97,72,4
55,0,79,0,10,-6,23,68,46,4
55,0,77,0,26,-19,22,52,30,4
55,0,78,-5,8,0,23,70,48,4
55,0,76,0,-14,31,21,92,70,4
56,0,81,0,-10,-10,25,92,66,4
56,4,77,0,-24,1,21,103,82,4
55,0,98,0,52,20,42,46,4,4
56,0,77,0,-12,2,21,90,68,4
55,-5,76,-16,0,0,21,76,56,4
56,-1,92,0,52,0,36,40,4,4
56,0,77,-4,24,0,22,54,32,4
56,0,76,-6,-2,28,20,79,58,4
56,0,81,0,-2,6,25,83,58,4
55,0,95,0,36,16,40,59,20,4
56,0,81,0,-14,-6,25,97,72,4
56,0,77,0,-2,1,21,79,58,4
56,0,97,0,44,3,41,53,12,4
55,0,77,-1,28,11,21,48,28,4
55,0,77,4,28,0,22,49,26,4
56,3,99,3,42,-1,43,57,14,4
55,0,92,0,50,31,37,43,6,4
55,0,77,0,28,0,21,48,28,4
56,0,78,0,26,21,22,52,30,4
56,0,77,0,-18,11,21,95,74,4
56,0,81,0,-6,-10,25,88,64,4
55,0,94,-6,50,0,39,45,6,4
56,1,95,-1,46,0,40,49,10,4
55,0,92,0,36,9,37,56,20,4
56,-1,97,1,50,0,41,48,6,4
56,0,77,0,18,16,22,59,38,4
55,0,82,0,-24,-13,26,108,82,4
56,0,97,-4,46,-17,41,51,10,4
55,0,92,3,0,0,37,92,56,4
56,5,99,0,38,0,42,60,18,4
56,0,76,0,-4,72,20,81,62,4
55,0,95,0,36,13,40,59,20,4
56,-1,96,-3,52,0,40,44,4,4
55,0,77,0,18,8,22,59,38,4
56,0,96,-1,50,-2,40,47,6,4
55,0,79,6,12,0,23,66,42,4
56,0,76,0,-14,22,20,92,72,4
56,4,97,0,44,0,41,53,12,4
56,0,96,0,42,12,40,55,14,4
55,0,79,0,10,-7,23,68,46,4
56,0,77,0,18,19,22,59,38,4
55,0,92,-5,10,0,37,82,46,4
56,0,76,0,-14,-1,20,92,72,4
56,0,80,4,-22,1,24,103,80,4
56,0,97,0,42,-13,41,55,14,4
55,0,79,0,18,-15,23,61,38,4
56,0,95,-13,44,-3,39,51,12,4
55,0,79,0,10,6,23,68,46,4
56,0,76,0,-4,12,20,81,62,4
54,15,95,-2,50,0,42,46,4,4
55,0,93,6,8,0,37,85,48,4
55,0,80,0,-2,-4,25,83,58,4
55,4,93,0,52,0,38,42,4,4
56,0,97,3,50,-15,41,48,6,4
55,0,79,-2,20,-3,24,59,34,4
55,0,77,0,2,-24,22,75,52,4
56,0,81,0,-18,7,25,99,74,4
56,0,77,1,-4,0,21,82,62,4
55,0,79,0,18,0,23,61,38,4
55,0,76,150,-22,6,21,99,78,4
56,0,97,0,44,-2,41,53,12,4
55,-1,98,0,38,-21,42,59,16,4
56,0,78,0,10,3,22,68,46,4
56,0,97,0,38,1,41,58,18,4
55,0,77,0,-24,-17,21,103,82,4
55,0,77,0,18,0,22,59,38,4
55,0,80,-2,20,-4,25,59,34,4
55,0,95,0,50,-25,40,46,6,4
55,0,96,5,44,0,41,52,12,4
56,0,77,0,-18,-4,21,95,74,4
55,0,78,0,24,-11,23,55,32,4
55,0,77,0,-20,0,21,97,76,4
55,0,78,-7,16,0,23,63,40,4
55,0,79,0,24,-9,23,55,32,4
56,0,76,0,-14,-6,20,92,72,4
56,0,77,-2,24,0,22,54,32,4
55,0,97,-7,50,-1,41,48,6,4
55,0,81,0,-20,2,26,102,76,4
56,0,97,0,38,-6,41,58,18,4
56,0,81,0,-18,22,25,99,74,4
56,-5,76,8,0,0,20,76,56,4
55,0,96,0,44,0,41,52,12,4
55,0,97,0,46,-3,42,51,8,4
55,0,98,4,50,0,42,49,6,4
56,0,79,-2,6,-7,23,74,50,4
55,0,82,1,-12,-22,26,95,68,4
55,-1,77,7,16,0,22,62,40,4
56,0,96,0,52,-6,40,44,4,4
55,0,83,1,-24,5,27,108,82,4
56,0,97,0,52,3,41,45,4,4
56,0,97,-1,46,-7,41,51,10,4
55,0,79,0,24,-3,23,55,32,4
56,0,95,0,52,9,39,43,4,4
55,0,77,0,-12,-11,21,90,68,4
56,3,77,0,18,31,22,59,38,4
55,0,81,0,-22,-7,26,105,78,4
55,0,92,0,26,0,36,66,30,4
56,0,92,0,0,14,36,92,56,4
55,0,79,0,12,28,23,66,42,4
56,0,96,-4,38,0,40,57,18,4
55,0,95,-1,44,-1,40,51,12,4
55,0,79,-2,18,-4,23,61,38,4
55,0,79,0,8,-2,23,71,48,4
56,0,81,0,-4,13,25,86,62,4
56,0,98,0,50,-12,42,49,8,4
56,2,80,3,-4,0,24,85,62,4
56,0,97,0,38,-18,41,58,18,4
55,6,96,5,50,0,41,47,6,4
55,0,92,0,30,6,36,61,24,4
55,0,95,0,46,-30,40,49,8,4
55,0,96,0,50,-22,41,47,6,4
55,0,77,0,36,17,22,41,20,4
55,0,82,6,-12,0,26,95,68,4
55,-1,81,0,-6,-30,25,88,64,4
56,0,79,1,26,-1,23,53,30,4
56,0,96,5,42,0,40,55,14,4
56,0,95,0,46,-24,40,49,10,4
55,0,77,0,12,18,21,64,42,4
55,0,82,5,-12,12,26,95,68,4
55,0,95,0,52,23,40,44,4,4
55,0,95,0,46,6,40,49,8,4
56,0,95,0,46,23,40,49,10,4
56,1,77,0,-24,4,21,103,82,4
55,0,97,0,52,11,41,45,4,4
55,0,76,0,-18,-29,21,94,74,4
55,0,95,0,50,29,40,46,6,4
56,3,98,0,46,13,42,51,10,4
55,0,77,-1,28,-6,21,48,28,4
56,0,92,0,50,19,36,43,6,4
55,1,75,-13,-4,-24,20,80,60,4
55,0,77,-2,10,9,22,67,46,4
56,0,95,-3,50,0,39,46,6,4
55,0,95,2,42,0,40,54,14,4
55,0,77,0,12,-14,22,65,42,4
55,0,77,0,-24,8,22,103,82,4
55,0,96,2,42,0,41,55,14,4
55,-1,80,-2,20,-4,25,59,34,4
56,1,95,0,52,-22,39,44,4,4
56,0,77,0,-12,5,21,90,68,4
55,0,78,0,42,-4,23,37,14,4
56,0,81,0,-10,-14,25,91,66,4
56,0,76,0,-18,-16,20,94,74,4
55,0,77,0,12,-9,22,65,42,4
55,0,92,0,-6,-15,36,99,64,4
55,0,77,-3,12,4,21,64,42,4
56,1,81,0,-4,10,25,86,62,4
56,4,97,-1,50,27,41,48,6,4
56,0,97,0,52,-2,41,45,4,4
56,0,80,-2,6,10,24,75,50,4
55,0,93,0,50,7,37,44,6,4
56,0,77,1,-2,-3,21,79,58,4
55,0,78,0,8,14,23,70,48,4
55,0,77,-1,30,25,21,46,24,4
55,0,81,0,-10,-29,25,91,66,4
56,2,98,0,42,17,42,57,14,4
56,0,76,-7,-4,-5,20,81,62,4
55,0,81,0,-6,-29,25,88,64,4
55,0,95,0,34,-9,40,62,22,4
56,0,97,5,52,31,41,45,4,4
55,0,82,0,-38,17,26,121,94,4
53,4,79,0,42,0,25,37,12,4
55,0,93,0,10,-2,37,82,46,4
56,0,79,1,16,0,23,63,40,4
55,0,95,0,34,-30,40,62,22,4
56,0,81,0,-4,14,25,86,62,4
56,0,96,7,42,0,40,55,14,4
56,0,97,-2,46,-8,41,51,10,4
55,0,93,0,46,-30,38,47,8,4
55,0,95,0,50,1,40,46,6,4
55,-2,78,1,44,0,23,34,12,4
55,-2,98,0,52,5,42,46,4,4
56,0,77,0,16,-6,22,62,40,4
56,0,77,8,-6,0,21,85,64,4
55,0,78,2,44,0,23,34,12,4
55,0,81,0,-6,-19,25,88,64,4
56,0,81,0,2,13,25,78,54,4
55,0,97,0,46,-14,42,51,8,4
56,0,97,0,46,19,41,50,10,4
55,-3,77,0,0,0,22,77,56,4
56,0,77,0,-22,23,21,100,80,4
56,5,95,0,50,9,40,46,6,4
55,0,92,0,-4,9,36,97,60,4
56,0,77,0,-18,30,21,95,74,4
56,-2,97,0,46,1,41,51,10,4
56,-1,97,0,36,-6,41,60,20,4
56,0,78,0,44,8,22,34,12,4
56,4,98,0,44,0,42,54,12,4
56,0,95,-4,46,0,40,49,10,4
55,0,95,-4,42,-21,40,54,14,4
56,0,98,0,52,4,42,46,4,4
56,6,76,-2,-18,-6,20,94,74,4
56,0,95,0,46,-8,40,49,10,4
55,0,78,-4,8,0,23,70,48,4
55,-1,79,-3,20,-7,23,58,34,4
55,0,78,5,26,0,23,52,30,4
56,0,77,8,24,0,22,54,32,4
56,-1,97,-4,46,-12,41,51,10,4
56,0,76,0,-6,14,20,84,64,4
55,0,95,-2,38,0,40,57,16,4
55,-3,98,0,44,-3,42,54,12,4
55,0,77,0,28,2,21,48,28,4
56,0,80,6,0,13,24,80,56,4
55,0,92,-1,0,0,37,92,56,4
56,0,81,0,-6,-24,25,89,64,4
56,0,95,-3,50,0,40,46,6,4
55,0,78,0,18,10,23,60,38,4
56,0,76,0,-6,3,20,84,64,4
55,0,92,0,-4,-16,36,97,60,4
55,0,96,0,46,-4,41,50,8,4
55,0,96,0,52,-10,41,44,4,4
55,0,92,-4,30,-1,36,61,24,4
55,0,83,0,-28,-23,27,111,84,4
55,0,77,6,-22,-9,21,100,78,4
53,4,77,0,-22,0,24,101,76,4
55,0,77,-7,10,9,22,67,46,4
55,0,76,0,-12,6,21,89,68,4
55,0,77,0,20,25,22,57,34,4
55,0,76,769,-22,11,21,99,78,4
56,0,78,-2,8,-7,22,70,48,4
55,0,97,0,44,-27,41,53,12,4
56,0,81,0,-6,-24,25,88,64,4
56,1,77,0,18,30,22,59,38,4
55,-1,98,0,42,-6,42,57,14,4
55,0,77,-4,10,4,22,67,46,4
56,1,80,0,24,27,24,57,32,4
56,0,96,0,38,-6,40,57,18,4
57,8,76,17,-4,0,19,81,62,4
56,1,99,0,46,-3,42,52,10,4
55,0,91,-4,-4,3,35,96,60,4
55,0,92,0,8,-6,37,84,48,4
56,0,97,0,50,23,40,48,8,4
55,0,79,0,10,21,23,68,46,4
56,5,99,0,50,9,43,49,6,4
56,0,95,-1,44,25,40,51,12,4
55,-1,95,0,46,-23,40,49,8,4
55,0,77,0,-14,-2,21,92,70,4
56,0,81,0,2,1,25,78,54,4
56,0,97,0,42,2,41,55,14,4
56,0,80,0,-2,-9,24,83,58,4
55,0,82,0,-24,-2,26,108,82,4
56,2,98,0,38,-17,42,59,18,4
56,0,79,0,10,30,23,68,46,4
55,0,77,0,-28,0,21,105,84,4
55,0,79,-2,20,-5,23,58,34,4
56,0,97,3,50,0,41,48,8,4
56,0,78,3,12,0,22,65,42,4
55,0,98,0,52,3,42,46,4,4
55,0,77,0,-30,-8,22,108,86,4
56,0,92,0,0,2,36,92,56,4
56,0,97,0,50,27,40,48,8,4
56,1,96,0,52,-11,40,44,4,4
55,0,96,1,42,-5,41,55,14,4
56,1,80,0,20,-7,24,59,36,4
56,-1,97,0,44,-5,41,53,12,4
56,5,97,0,42,3,41,56,14,4
55,0,78,0,46,25,23,32,8,4
55,-5,97,0,46,0,42,51,8,4
55,-3,73,-7,-4,-4,18,78,60,4
55,0,92,0,46,-6,37,46,8,4
56,0,91,0,-2,7,35,93,58,4
56,0,97,-6,46,0,41,50,10,4
55,0,96,5,50,0,41,47,6,4
56,0,77,0,-20,-5,21,97,76,4
55,-1,98,0,44,-12,42,54,12,4
56,0,79,0,-22,0,24,103,80,4
56,0,96,0,42,27,40,55,14,4
55,0,95,0,34,-17,40,62,22,4
55,0,92,0,26,-20,36,66,30,4
55,-3,98,0,46,21,42,51,8,4
55,0,95,4,36,-10,40,59,20,4
56,0,95,0,46,26,40,49,10,4
55,0,82,0,-20,-19,26,103,76,4
56,0,78,0,8,8,22,70,48,4
56,0,97,0,46,22,41,50,10,4
55,0,81,0,-20,18,26,102,76,4
55,0,92,0,28,-19,36,63,28,4
55,0,78,-2,8,0,23,70,48,4
56,-2,97,0,42,-25,41,56,14,4
55,6,79,0,42,0,24,37,14,4
55,0,77,0,0,4,22,77,56,4
55,0,76,0,-14,17,21,92,70,4
56,1,80,0,-2,-5,24,83,58,4
56,0,77,4,-4,0,21,82,62,4
56,2,80,0,-2,0,24,83,58,4
55,-2,80,-1,-4,10,25,85,60,4
55,0,79,-2,20,-6,24,59,34,4
56,1,81,0,-4,8,25,86,62,4
56,0,81,0,-6,5,25,89,64,4
55,-3,97,0,52,0,41,45,4,4
55,-4,94,0,50,0,39,45,6,4
55,0,82,0,-40,-2,26,123,96,4
56,0,76,0,-4,113,20,81,62,4
56,0,97,0,38,-4,41,58,18,4
56,0,76,-2,-2,0,20,79,58,4
55,0,93,0,2,19,38,91,52,4
56,0,79,8,-22,0,23,102,80,4
56,0,97,-1,52,0,41,45,4,4
55,0,77,0,-22,-3,21,100,78,4
56,0,96,-2,38,0,40,57,18,4
55,0,78,-1,18,0,23,60,38,4
55,-4,79,0,6,0,23,74,50,4
55,0,79,0,24,14,23,55,32,4
56,0,95,0,50,20,40,46,6,4
55,0,93,0,50,19,37,44,6,4
56,0,95,-4,44,2,39,51,12,4
55,0,81,-5,-12,-1,26,94,68,4
55,-2,95,0,46,-4,40,49,8,4
56,0,76,-4,-18,0,20,94,74,4
55,0,77,0,-10,-14,21,87,66,4
55,0,77,0,36,-16,22,41,20,4
55,0,95,1,42,-4,40,54,14,4
55,0,96,0,38,-11,41,57,16,4
55,0,78,0,42,-1,23,37,14,4
56,1,76,-3,-14,39,20,92,72,4
55,0,95,0,44,2,40,51,12,4
55,0,77,0,-18,10,21,95,74,4
55,0,93,0,52,-2,38,42,4,4
56,1,97,0,52,-3,40,45,4,4
55,0,91,-6,-4,5,35,96,60,4
55,0,96,0,50,-13,41,47,6,4
55,0,93,0,6,-1,37,88,50,4
56,0,80,0,24,24,24,57,32,4
55,0,77,0,38,-21,22,39,16,4
56,0,92,0,-2,0,36,95,58,4
56,4,95,0,34,0,40,62,22,4
56,-4,97,0,52,-4,41,45,4,4
56,0,79,0,12,25,23,66,42,4
56,0,78,3,10,5,22,68,46,4
55,0,96,0,38,-18,41,57,16,4
56,4,97,0,52,5,40,45,4,4
55,0,82,2,-12,0,26,95,68,4
55,0,96,0,46,24,41,50,8,4
55,0,77,0,26,-17,21,51,30,4
55,0,79,0,18,-18,23,61,38,4
56,0,97,-2,46,0,41,50,10,4
56,5,97,0,38,12,40,58,18,4
55,0,95,0,50,-8,40,46,6,4
56,0,77,0,0,10,21,77,56,4
55,0,77,0,20,-23,22,57,34,4
55,-2,77,0,16,0,22,62,40,4
55,0,96,1,52,-1,41,44,4,4
55,-2,98,2,38,-24,42,59,16,4
55,0,92,0,-6,-11,36,99,64,4
56,0,96,0,50,-1,40,47,6,4
56,0,95,-2,42,0,40,54,14,4
56,4,98,5,50,23,42,49,8,4
56,0,81,3,-6,0,25,89,64,4
55,-4,80,0,-2,0,25,83,58,4
55,0,77,-2,8,-25,22,70,48,4
55,0,79,0,10,-12,23,68,46,4
56,0,81,0,2,8,25,78,54,4
56,0,96,0,52,26,40,44,4,4
55,0,77,0,-12,-23,21,90,68,4
55,0,79,0,24,2,23,55,32,4
55,0,79,0,18,-20,23,61,38,4
56,0,97,1,46,0,41,50,10,4
55,0,92,-5,44,-1,37,48,12,4
55,-1,96,3,52,-5,41,44,4,4
56,0,97,-2,52,1,41,45,4,4
55,0,78,-3,0,-9,23,78,56,4
55,0,77,0,-28,-1,21,105,84,4
56,4,96,0,52,1,40,44,4,4
56,-1,79,7,-4,0,23,84,62,4
56,0,99,8,46,0,42,52,10,4
55,0,77,0,16,-8,22,62,40,4
55,-2,98,0,46,10,42,51,8,4
55,0,96,0,50,-6,41,47,6,4
55,0,77,0,6,-6,22,72,50,4
56,4,92,0,52,0,36,40,4,4
55,0,77,0,8,-6,22,70,48,4
55,0,77,0,-10,-26,21,87,66,4
56,0,96,0,42,-27,40,55,14,4
55,0,96,1,44,3,41,52,12,4
55,0,80,0,-4,6,25,85,60,4
55,0,97,-6,50,0,42,48,6,4
56,0,97,0,38,-15,41,58,18,4
56,0,81,0,6,22,25,75,50,4
56,2,95,0,38,0,40,57,18,4
56,0,95,-7,50,0,40,46,6,4
55,0,77,-3,16,-7,21,61,40,4
55,0,83,0,-30,5,27,114,86,4
56,0,95,0,50,2,40,46,6,4
55,0,93,0,38,-11,37,54,16,4
55,0,77,1,12,7,22,65,42,4
54,5,77,0,28,0,23,48,26,4
56,0,76,0,-12,28,20,89,68,4
56,0,95,0,50,23,40,46,6,4
56,0,97,0,44,22,41,53,12,4
55,-1,79,-6,20,-10,23,58,34,4
54,12,95,-2,50,0,41,46,6,4
55,-4,72,-2,0,0,17,72,56,4
55,0,97,0,46,-13,42,51,8,4
56,0,96,8,46,24,40,50,10,4
55,-1,97,-6,50,0,42,48,6,4
56,0,95,6,46,0,40,49,10,4
56,-1,99,0,50,0,43,49,6,4
55,0,98,0,52,2,42,46,4,4
55,0,93,0,50,31,37,44,6,4
56,0,96,7,44,-7,40,52,12,4
55,0,78,-2,8,1,23,70,48,4
55,0,95,-1,44,-2,40,51,12,4
55,0,95,0,52,18,40,44,4,4
55,0,99,0,50,10,43,49,6,4
56,0,81,0,-6,-30,25,88,64,4
56,0,97,8,36,0,41,60,20,4
56,0,95,0,46,-12,40,49,10,4
56,0,93,-2,50,0,38,44,6,4
56,1,77,0,16,-1,22,62,40,4
55,0,92,0,28,-1,36,63,28,4
55,0,98,0,52,14,42,46,4,4
56,0,96,-6,52,0,40,44,4,4
56,3,76,0,-18,0,20,94,74,4
56,0,93,-1,50,0,38,44,6,4
55,0,78,0,44,-13,23,34,12,4
55,0,77,0,26,3,21,51,30,4
56,4,75,9,-2,22,19,77,58,4
55,0,78,2,12,-7,23,65,42,4
55,0,78,0,16,11,23,63,40,4
55,-1,77,0,28,18,22,49,26,4
55,-3,81,4,-6,-17,25,88,64,4
56,-1,95,0,38,0,40,57,18,4
55,0,82,0,-38,14,26,121,94,4
55,4,78,0,42,0,23,37,14,4
55,0,96,-2,38,-3,41,57,16,4
56,1,79,0,16,0,23,63,40,4
55,-4,76,0,-14,0,21,92,70,4
55,0,78,0,8,-13,23,70,48,4
55,-2,77,-13,0,0,21,77,56,4
56,-4,99,0,50,10,43,49,6,4
55,0,77,0,-4,5,21,82,60,4
55,0,96,0,42,-20,41,55,14,4
56,0,96,7,50,0,40,47,6,4
55,-2,80,0,-4,0,25,85,60,4
56,0,78,0,10,5,22,68,46,4
55,0,95,0,50,-27,40,46,6,4
56,2,99,0,50,13,42,49,8,4
56,0,79,0,12,-12,23,66,42,4
56,-1,97,2,38,0,41,58,18,4
55,0,77,0,-24,23,21,103,82,4
56,2,77,0,-4,0,21,82,62,4
55,1,72,-3,0,0,17,72,56,4
55,0,77,0,8,-15,22,70,48,4
55,0,78,0,42,-6,23,37,14,4
55,0,78,0,12,5,23,65,42,4
56,0,79,-2,26,-4,23,53,30,4
55,0,77,0,38,8,22,39,16,4
55,0,77,0,-20,-28,21,97,76,4
55,0,94,3,18,-4,39,76,38,4
55,0,78,0,6,12,23,73,50,4
56,-4,96,0,52,0,40,44,4,4
56,0,81,0,-18,29,25,99,74,4
85,0,88,-4,6,1,3,83,80,5
106,2,108,0,70,0,1,38,36,5
79,5,83,0,-46,0,4,130,126,5
76,0,81,-2,-40,13,5,122,118,5
104,7,105,7,70,0,1,35,34,5
101,-3,102,-4,72,0,1,29,28,5
81,-2,84,0,-18,-30,4,103,98,5
81,0,84,0,-12,29,4,97,94,5
79,0,83,0,-40,3,4,125,120,5
105,-1,106,2,70,0,2,36,34,5
79,2,83,0,-42,-19,4,126,122,5
80,0,85,6,-40,10,5,126,122,5
83,0,86,0,-4,0,3,92,88,5
84,6,89,0,6,-6,5,84,78,5
79,6,83,1,-40,13,4,124,120,5
85,-3,88,0,2,-25,3,86,82,5
85,0,88,-3,6,0,3,83,80,5
82,1,86,0,-6,0,3,94,90,5
78,-2,82,0,-40,0,4,123,120,5
78,0,82,-2,-40,0,4,123,120,5
107,-2,108,-2,70,-28,1,38,38,5
102,0,103,0,72,24,1,31,30,5
107,-2,108,-1,70,-23,1,38,38,5
106,0,107,-5,70,0,1,37,36,5
84,1,87,0,-4,0,3,92,88,5
76,0,81,8,-40,9,5,122,116,5
107,-4,108,0,70,0,1,38,36,5
80,1,84,0,-28,0,4,112,108,5
85,0,89,0,6,26,4,84,80,5
80,-4,84,0,-14,0,4,99,96,5
85,0,88,1,-2,0,3,91,88,5
83,0,86,0,-6,-21,3,94,90,5
105,0,106,-3,72,8,1,34,34,5
76,2,81,1,-40,11,5,122,118,5
81,0,84,0,-22,-13,4,108,104,5
79,0,83,0,-30,38,4,114,110,5
83,0,86,0,-2,21,3,89,86,5
85,0,88,-114,0,0,3,88,84,5
80,0,84,0,-36,5,4,120,116,5
81,-3,84,0,-22,-2,4,108,104,5
105,0,106,-1,70,0,1,36,34,5
81,0,85,0,-22,0,4,108,104,5
81,2,83,-8,-6,-968,3,91,88,5
106,-2,107,-4,72,0,1,35,34,5
101,0,102,0,70,-12,1,32,32,5
79,0,83,0,-32,-15,4,117,112,5
105,0,106,-1,70,0,1,36,36,5
80,0,84,-1,-42,0,4,128,124,5
83,0,86,0,-4,7,3,92,88,5
107,0,108,0,72,2,1,35,34,5
81,0,84,0,-20,-6,4,105,102,5
81,3,85,6,-24,0,4,111,106,5
102,0,102,-2,70,-1,1,33,32,5
105,0,107,-3,70,-4,1,37,36,5
81,-5,84,0,-22,-6,4,108,104,5
82,0,85,-6,-10,0,3,95,92,5
77,1,81,0,-42,0,4,125,122,5
105,2,106,0,70,0,1,36,36,5
102,0,103,0,72,12,1,31,30,5
83,-3,87,0,-4,0,4,92,88,5
81,-3,85,-6,-40,0,4,126,122,5
80,0,84,6,-24,11,4,110,106,5
80,4,84,8,-28,0,4,112,108,5
105,4,106,4,70,0,1,36,36,5
105,-1,107,-3,70,-4,1,37,36,5
78,-4,83,0,-40,3,4,124,120,5
76,0,81,2,-40,0,5,122,118,5
84,-2,88,0,2,0,3,85,82,5
82,0,86,0,-4,-24,3,91,88,5
77,0,81,-2,-40,0,4,122,118,5
83,0,86,0,-6,-23,3,94,90,5
105,0,106,-7,70,0,1,36,36,5
78,1,82,0,-46,0,4,128,124,5
80,0,84,0,-42,-10,4,128,124,5
108,1,109,1,72,2,1,36,36,5
81,-4,85,0,-10,0,4,95,92,5
79,-1,83,-3,-32,12,4,117,112,5
84,4,89,0,6,-10,5,84,80,5
84,-1,88,0,2,0,3,85,82,5
